#CHROM	POS	/net/bbi/vol1/data/sge-analysis/nobackup/collections/datafreeze.20250331/bam/BARD1/BARD1_X4E_R3R6_D13.bam
chr2:214781038-214781283	1	2183125
chr2:214781038-214781283	2	2185240
chr2:214781038-214781283	3	2185645
chr2:214781038-214781283	4	2185862
chr2:214781038-214781283	5	2186474
chr2:214781038-214781283	6	2185916
chr2:214781038-214781283	7	2187063
chr2:214781038-214781283	8	2186921
chr2:214781038-214781283	9	2186682
chr2:214781038-214781283	10	2186544
chr2:214781038-214781283	11	2185894
chr2:214781038-214781283	12	2187393
chr2:214781038-214781283	13	2184185
chr2:214781038-214781283	14	2187601
chr2:214781038-214781283	15	2187679
chr2:214781038-214781283	16	2186822
chr2:214781038-214781283	17	2186077
chr2:214781038-214781283	18	2187815
chr2:214781038-214781283	19	2187105
chr2:214781038-214781283	20	2187955
chr2:214781038-214781283	21	2187705
chr2:214781038-214781283	22	2187994
chr2:214781038-214781283	23	2188000
chr2:214781038-214781283	24	2188004
chr2:214781038-214781283	25	2188004
chr2:214781038-214781283	26	2187921
chr2:214781038-214781283	27	2187912
chr2:214781038-214781283	28	2187927
chr2:214781038-214781283	29	2187931
chr2:214781038-214781283	30	2187957
chr2:214781038-214781283	31	2187765
chr2:214781038-214781283	32	2187626
chr2:214781038-214781283	33	2186936
chr2:214781038-214781283	34	2186732
chr2:214781038-214781283	35	2185833
chr2:214781038-214781283	36	2169386
chr2:214781038-214781283	37	2168589
chr2:214781038-214781283	38	2168421
chr2:214781038-214781283	39	2168388
chr2:214781038-214781283	40	2168038
chr2:214781038-214781283	41	2167943
chr2:214781038-214781283	42	2167710
chr2:214781038-214781283	43	2167740
chr2:214781038-214781283	44	2167671
chr2:214781038-214781283	45	2166770
chr2:214781038-214781283	46	2163341
chr2:214781038-214781283	47	2162902
chr2:214781038-214781283	48	2162728
chr2:214781038-214781283	49	2161156
chr2:214781038-214781283	50	2160122
chr2:214781038-214781283	51	2158148
chr2:214781038-214781283	52	2156928
chr2:214781038-214781283	53	2156769
chr2:214781038-214781283	54	2156413
chr2:214781038-214781283	55	2154915
chr2:214781038-214781283	56	2155792
chr2:214781038-214781283	57	2156497
chr2:214781038-214781283	58	2155146
chr2:214781038-214781283	59	2154113
chr2:214781038-214781283	60	2153713
chr2:214781038-214781283	61	2153493
chr2:214781038-214781283	62	2152909
chr2:214781038-214781283	63	2150721
chr2:214781038-214781283	64	2150057
chr2:214781038-214781283	65	2147919
chr2:214781038-214781283	66	2148626
chr2:214781038-214781283	67	2147218
chr2:214781038-214781283	68	2145137
chr2:214781038-214781283	69	2143937
chr2:214781038-214781283	70	2144750
chr2:214781038-214781283	71	2146849
chr2:214781038-214781283	72	2145833
chr2:214781038-214781283	73	2143225
chr2:214781038-214781283	74	2125541
chr2:214781038-214781283	75	2126381
chr2:214781038-214781283	76	2126844
chr2:214781038-214781283	77	2127678
chr2:214781038-214781283	78	2124313
chr2:214781038-214781283	79	2120991
chr2:214781038-214781283	80	2118153
chr2:214781038-214781283	81	2118425
chr2:214781038-214781283	82	2119117
chr2:214781038-214781283	83	2121082
chr2:214781038-214781283	84	2119362
chr2:214781038-214781283	85	2117772
chr2:214781038-214781283	86	2099933
chr2:214781038-214781283	87	2098498
chr2:214781038-214781283	88	2098603
chr2:214781038-214781283	89	2097733
chr2:214781038-214781283	90	2098775
chr2:214781038-214781283	91	2095906
chr2:214781038-214781283	92	2096366
